agent,convergence,rand_rpr,rand_ppg,rand_nwins,rand_winp,heur_rpr,heur_ppg,heur_nwins,heur_winp
qfa-0-1918,17.197106047274815,0.01615230772718128,34.470000000000006,52,0.52,0.01641483457463404,16.150000000000002,36,0.36
qfa-0-1919,46.41001672187208,0.017137356916267766,38.36,63,0.63,0.016005388080469463,15.379999999999999,38,0.38
qfa-0-192,35.83692125165492,0.18030385625013232,47.96,64,0.64,0.152483832851145,17.36,32,0.32
qfa-0-1920,37.029347468418116,0.015353305046698651,38.33,61,0.61,0.015433540923428354,19.0,34,0.34
qfa-0-1921,23.930188613366933,0.01876457162554087,54.39,84,0.84,0.015670482275914912,11.43,27,0.27
qfa-0-1922,39.68452458331038,0.01699464181303706,39.17,58,0.58,0.016558073242899474,18.000000000000004,39,0.39
qfa-0-1923,47.50564672919918,0.013398494286224976,39.43,62,0.62,0.011914616462744217,7.219999999999999,37,0.37
qfa-0-1924,23.0517158698469,0.014719429807810875,43.38,57,0.57,0.014468150496664963,7.74,32,0.32
qfa-0-1925,58.369959530481125,0.017519882627132465,48.529999999999994,68,0.68,0.014752593969710303,5.75,33,0.33
qfa-0-1926,56.27448860462557,0.014700054818569803,42.35,60,0.6,0.015933876408162895,5.260000000000001,30,0.3
qfa-0-1927,51.823938818613286,0.01724310355239228,46.300000000000004,74,0.74,0.01595729196162993,11.489999999999998,31,0.31
qfa-0-1928,44.51746617053063,0.01466458228169588,46.33,69,0.69,0.013308450510525278,0.029999999999999714,31,0.31
qfa-0-1929,47.15444590061304,0.018099956697082826,47.31999999999999,67,0.67,0.0143442787888536,1.5599999999999998,34,0.34
qfa-0-193,50.94150410207254,0.12092965174513834,44.02,67,0.67,0.11532031046057811,16.169999999999998,33,0.33
qfa-0-1930,47.95718404064429,0.018354668728129554,45.510000000000005,67,0.67,0.016750966138890832,14.5,37,0.37
qfa-0-1931,45.59657362393297,0.016083366390397466,41.67,58,0.58,0.016642764267082978,13.179999999999998,33,0.33
qfa-0-1932,55.74600850992077,0.016968709341653086,46.900000000000006,72,0.72,0.014792075251891098,11.72,24,0.24
qfa-0-1934,43.599280132796316,0.016287394797730097,36.32,55,0.55,0.01497052270164862,4.4399999999999995,30,0.3
qfa-0-1935,36.46231684433655,0.01521931268440394,41.12,60,0.6,0.014283158636079091,17.32,37,0.37
qfa-0-1936,36.96597502361575,0.015036533419090493,36.17,60,0.6,0.013778901358975615,9.26,32,0.32
qfa-0-1937,43.16550369640821,0.017372198473730036,40.29,57,0.57,0.015767493695650496,23.68,42,0.42
qfa-0-1938,20.823046918265753,0.01625956232054508,46.28999999999999,71,0.71,0.014845373085560828,1.3200000000000003,26,0.26
qfa-0-1939,28.790690786221113,0.017707416253677985,41.989999999999995,69,0.69,0.017330234794917666,6.780000000000001,33,0.33
qfa-0-194,38.661234641031164,0.1511510429953808,40.86,59,0.59,0.13047248508551543,7.130000000000001,30,0.3
qfa-0-1940,40.217600842573994,0.01578754446794156,41.67999999999999,59,0.59,0.016351467702130994,-1.5,29,0.29
qfa-0-1941,42.84008089540155,0.0137839453327742,43.220000000000006,62,0.62,0.014009531606027031,13.710000000000003,38,0.38
qfa-0-1942,65.42845157571173,0.016499737841873977,47.69,63,0.63,0.015191411518568693,9.91,42,0.42
qfa-0-1943,42.12696681448687,0.014050096633757378,40.60000000000001,67,0.67,0.01414832361623009,16.56,40,0.4
qfa-0-1944,50.80472937078903,0.017033802907655098,39.129999999999995,58,0.58,0.016942801342905232,16.419999999999998,37,0.37
qfa-0-1945,27.131549532248854,0.016302150204868537,38.169999999999995,58,0.58,0.016279586427820857,8.86,33,0.33
qfa-0-1946,41.85142654955686,0.016658271128823003,44.400000000000006,68,0.68,0.014818099516975464,7.880000000000001,32,0.32
qfa-0-1947,45.08714271659616,0.016122769122447436,45.86,73,0.73,0.015153940333845336,21.0,36,0.36
qfa-0-1948,20.520235336819574,0.017336294731696303,50.1,66,0.66,0.015941169636588367,6.860000000000001,34,0.34
qfa-0-1949,14.636030363975346,0.01534702862513323,44.01,65,0.65,0.015491584125835603,20.919999999999998,37,0.37
qfa-0-195,45.05602840884896,0.15629337291716405,48.7,71,0.71,0.12491993229725377,0.4100000000000005,28,0.28
qfa-0-1950,43.61607498105955,0.01658629765473262,38.879999999999995,62,0.62,0.014790944151442545,9.47,36,0.36
qfa-0-1952,45.127411695274056,0.01636920253257153,38.269999999999996,64,0.64,0.015052676251696956,13.729999999999999,36,0.36
qfa-0-1953,52.72165352782208,0.014346018350537407,43.01,71,0.71,0.011990139214352024,12.48,38,0.38
qfa-0-1954,58.009153270256164,0.015012711884331523,37.959999999999994,60,0.6,0.01407083741223247,20.540000000000003,38,0.38
qfa-0-1955,47.084828421972645,0.016666025858138415,38.14,62,0.62,0.014447516299629875,8.239999999999998,31,0.31
qfa-0-1956,37.57844295706241,0.01765465569166856,42.60999999999999,63,0.63,0.016688251056704802,8.58,30,0.3
qfa-0-1957,44.186401979747686,0.015605354335289265,52.660000000000004,73,0.73,0.014281626719553003,14.85,37,0.37
qfa-0-1958,42.59972309874053,0.016709956074430876,40.82,65,0.65,0.015071454926927219,5.94,34,0.34
qfa-0-1959,39.0127712073388,0.018219406874412442,48.33,72,0.72,0.017016745222945585,15.440000000000001,36,0.36
qfa-0-196,45.08837556633337,0.15175033649282943,38.86,67,0.67,0.141944787792172,14.55,31,0.31
qfa-0-1960,62.51467729981074,0.01769116966977955,43.089999999999996,65,0.65,0.016862782804472575,10.63,31,0.31
qfa-0-1961,54.4342210227217,0.017469636367443316,36.92,59,0.59,0.01643682519890207,16.520000000000003,36,0.36
qfa-0-1962,45.966301463711275,0.013876489594348248,46.42,66,0.66,0.011108170402897594,5.86,24,0.24
qfa-0-1963,50.01485721175312,0.01663438334255623,38.77,66,0.66,0.01603063899753083,16.700000000000003,40,0.4
qfa-0-1964,52.99258222072862,0.01755532845121937,44.45,67,0.67,0.016079010358132168,14.62,38,0.38
qfa-0-1965,57.79751182839327,0.01572200900382887,48.43,68,0.68,0.015013249230728599,4.389999999999999,24,0.24
qfa-0-1966,60.65635348962905,0.017560886048045697,43.57,62,0.62,0.015534693979391539,19.69,32,0.32
qfa-0-1967,49.44369638980157,0.01572578870180712,42.31,68,0.68,0.014029759896890199,18.610000000000003,34,0.34
qfa-0-1968,24.96450754213163,0.01572342279695684,40.57,64,0.64,0.01481711692786461,10.17,28,0.28
qfa-0-1969,41.97659997199002,0.018047706443619183,47.86999999999999,69,0.69,0.01575869149658714,12.02,35,0.35
qfa-0-1970,43.22327883019184,0.013062319363440924,48.13,71,0.71,0.011517449030701144,9.92,35,0.35
qfa-0-1971,42.65960163718166,0.017797319323301513,39.019999999999996,62,0.62,0.01659440371499727,10.7,35,0.35
qfa-0-1972,45.236992704172806,0.01722580807400765,51.480000000000004,64,0.64,0.014946268911857482,18.25,35,0.35
qfa-0-1973,45.51741726121328,0.017572644836663404,38.44,65,0.65,0.015284717795171206,12.41,37,0.37
qfa-0-1974,37.51569749488807,0.01531938852231956,36.58,56,0.56,0.015966652863877683,13.99,37,0.37
qfa-0-1975,16.418611902951515,0.015755259646438365,42.940000000000005,65,0.65,0.014700472655019189,3.5100000000000007,28,0.28
qfa-0-1976,39.88448324281138,0.01625449448630957,48.56999999999999,64,0.64,0.016222677861196015,-2.8,35,0.35
qfa-0-1977,42.22606061497593,0.014154446396107193,39.839999999999996,54,0.54,0.01265237956008856,11.690000000000001,31,0.31
qfa-0-1978,41.476317308534,0.013942101048485289,44.55,65,0.65,0.014294714759094506,21.55,41,0.41
qfa-0-1979,38.00434864322216,0.016678781563412817,41.05,58,0.58,0.014236660858812238,11.620000000000001,30,0.3
qfa-0-198,43.91449332194614,0.14839789856956698,44.15,59,0.59,0.147693537243541,6.159999999999998,30,0.3
qfa-0-1980,34.1579783935344,0.0166566233070774,47.96000000000001,64,0.64,0.01564886717333878,23.88,44,0.44
qfa-0-1981,40.19547261787927,0.015397307911290342,48.93,67,0.67,0.01354276650414388,19.5,39,0.39
qfa-0-1982,37.84750137692425,0.01768696993337581,41.900000000000006,67,0.67,0.016268350287311266,27.689999999999998,47,0.47
qfa-0-1983,41.39935719783351,0.014892073603237457,49.160000000000004,67,0.67,0.01367786664791854,8.579999999999998,33,0.33
qfa-0-1984,36.68932825773373,0.014915791533535944,47.499999999999986,66,0.66,0.014194691815168664,17.72,39,0.39
qfa-0-1985,36.33515618089654,0.018218974241966942,44.7,66,0.66,0.017288826952219605,8.030000000000001,37,0.37
qfa-0-1986,58.22303525415457,0.01612837679014805,42.79,70,0.7,0.01489575883798025,15.319999999999999,39,0.39
qfa-0-1987,59.006665017101405,0.01699230354212656,43.9,66,0.66,0.016223508771206194,11.879999999999999,36,0.36
qfa-0-1663,39.78723531676243,0.01711799886368979,38.040000000000006,66,0.66,0.015770014483242268,16.82,35,0.35
qfa-0-1681,49.51408859565128,0.02198675189819075,42.07,71,0.71,0.020983010506531324,17.27,37,0.37
qfa-0-17,45.33096350754526,1.3824399331451602,45.959999999999994,69,0.69,1.3892651899804744,2.1599999999999993,39,0.39
qfa-0-1717,54.688223035538165,0.018024467255373145,42.5,67,0.67,0.017623615155987794,4.8,35,0.35
qfa-0-1735,48.082393820926086,0.014726894949139546,36.339999999999996,58,0.58,0.013264879763523557,10.55,29,0.29
qfa-0-1753,43.2927437456916,0.01864799814083045,48.029999999999994,70,0.7,0.015763078289772865,7.1,31,0.31
qfa-0-1771,40.86770674821203,0.016874072999130508,34.470000000000006,60,0.6,0.016134992923432987,8.23,30,0.3
qfa-0-179,51.54309768750635,0.17922208072564885,40.11,60,0.6,0.17480740364467184,18.01,37,0.37
qfa-0-1807,61.832602246568705,0.018532045956562142,42.67,61,0.61,0.018117303755360147,15.030000000000001,43,0.43
qfa-0-1825,47.32262451707581,0.018197126017055903,28.45,54,0.54,0.019594323717352348,17.13,39,0.39
qfa-0-1843,44.44674263407801,0.017205312756258993,46.959999999999994,71,0.71,0.016759681126137172,9.35,33,0.33
qfa-0-1861,35.09923712061755,0.016252369398304652,48.74000000000001,72,0.72,0.013748513823488975,0.43999999999999967,35,0.35
qfa-0-188,35.583318235676636,0.1780221932559783,41.42,63,0.63,0.1631721406965365,6.6800000000000015,32,0.32
qfa-0-1898,37.10073168868391,0.013388961390840077,41.82,65,0.65,0.011255532554173157,16.36,37,0.37
qfa-0-1915,34.691891224775965,0.017911869654899958,46.989999999999995,61,0.61,0.015468038588689387,13.05,32,0.32
qfa-0-1933,45.1463997838444,0.014628912444919356,45.19,64,0.64,0.016056467309414093,12.440000000000001,34,0.34
qfa-0-1951,57.23261313446244,0.0165343073683365,43.510000000000005,63,0.63,0.01551008552842274,9.54,36,0.36
qfa-0-1989,52.644511208252,0.018684220481544157,39.95,69,0.69,0.015422996585911782,16.080000000000002,41,0.41
qfa-0-199,36.6054627498889,0.16383921573324753,40.35,66,0.66,0.16649651764577925,5.120000000000001,30,0.3
qfa-0-1990,41.43382775163605,0.018008600681959995,49.63000000000001,68,0.68,0.015489074007561226,2.7299999999999986,30,0.3
qfa-0-1991,17.495811492161284,0.018005075504386892,38.61,63,0.63,0.016523652679375132,8.84,37,0.37
qfa-0-1992,22.657916855532182,0.015790415224714704,44.160000000000004,74,0.74,0.013700813255526242,9.200000000000001,38,0.38
qfa-0-1993,43.84843375693616,0.014951278680288999,38.440000000000005,67,0.67,0.013741078451801067,14.089999999999998,30,0.3
qfa-0-1994,56.187432116507125,0.01452331113360757,46.15,65,0.65,0.011347869829812526,7.1800000000000015,33,0.33
qfa-0-1995,19.244531819828232,0.015735647007029764,39.53,67,0.67,0.014601769153796271,16.47,44,0.44
qfa-0-1996,62.356696545176966,0.016643430820690468,42.33,66,0.66,0.014656593466273288,15.920000000000002,36,0.36
qfa-0-1997,61.451621897899294,0.017804907022735964,49.42999999999999,71,0.71,0.017334654236194246,21.47,37,0.37
qfa-0-1998,53.10070327732767,0.01414728027691465,36.68,60,0.6,0.014873894182558628,17.9,35,0.35
qfa-0-1999,41.19951888640213,0.01701634702323294,46.059999999999995,66,0.66,0.01462318312047865,8.96,30,0.3
qfa-0-2,51.21971552576299,7.478610281355294,41.37000000000001,63,0.63,7.479588151140352,10.760000000000002,41,0.41
qfa-0-20,45.007064431375795,1.4735071197126133,44.339999999999996,64,0.64,1.433579399230495,18.85,45,0.45
qfa-0-200,30.389580611785235,0.14458332187917572,40.36,66,0.66,0.1436476106611983,10.559999999999999,32,0.32
qfa-0-2000,40.269546305778505,0.01502599954107175,39.06,56,0.56,0.014807200900455056,6.290000000000001,28,0.28
qfa-0-2001,34.396516594084716,0.015366959540477718,35.519999999999996,59,0.59,0.013676307613721123,5.0200000000000005,27,0.27
qfa-0-2002,15.560518366999922,0.015611317936140654,49.760000000000005,63,0.63,0.01403077876806203,8.26,31,0.31
qfa-0-2003,40.59816792267458,0.015489696954594442,43.11,63,0.63,0.012797559104621136,16.2,39,0.39
qfa-0-2005,44.34707373865547,0.017603361187415,38.88000000000001,62,0.62,0.017455847385872435,15.25,36,0.36
qfa-0-2006,48.74624527062078,0.014638310181520151,37.66000000000001,68,0.68,0.012184755440312264,17.13,38,0.38
qfa-0-2007,52.772224450522494,0.015888657212345274,42.230000000000004,66,0.66,0.015181709965024858,16.7,41,0.41
qfa-0-2008,49.822036352341875,0.012640695205006816,46.27,69,0.69,0.011515634018237653,18.18,41,0.41
qfa-0-2009,56.14114167403912,0.017475766603131684,48.7,65,0.65,0.014971672889429641,19.209999999999997,31,0.31
qfa-0-201,32.94829984519137,0.1524946223187791,39.580000000000005,64,0.64,0.14880310861336404,12.910000000000002,34,0.34
qfa-0-2010,54.818272471356735,0.016414693540412237,52.23,72,0.72,0.015991218465395744,17.139999999999997,35,0.35
qfa-0-2011,22.194245131062583,0.017400733120339677,43.55,62,0.62,0.015308009560165337,1.4599999999999997,27,0.27
qfa-0-2012,47.39116941935231,0.01498752145353055,44.65,64,0.64,0.014477497035877534,14.3,31,0.31
qfa-0-2013,72.7098742213403,0.014643974818694944,39.480000000000004,53,0.53,0.012282318596189366,7.409999999999999,28,0.28
qfa-0-2014,31.217267570402967,0.015417136346724827,41.870000000000005,60,0.6,0.013378109977941022,14.040000000000001,29,0.29
qfa-0-2015,50.29661739427799,0.01468552429849913,44.910000000000004,60,0.6,0.01367499053904784,13.510000000000002,34,0.34
qfa-0-2016,47.87357047927623,0.015688842094270024,43.72,65,0.65,0.014819058993837172,20.35,41,0.41
qfa-0-2017,48.14605922888946,0.015158952364571415,45.71000000000001,73,0.73,0.013220089367598952,10.84,34,0.34
qfa-0-2018,44.95843598707564,0.016707192817952056,44.839999999999996,69,0.69,0.014561769053662531,13.040000000000001,35,0.35
qfa-0-2019,40.217897775302276,0.014443683360428191,36.690000000000005,54,0.54,0.015492904780658932,17.97,41,0.41
qfa-0-202,50.9867389593159,0.15981895839558266,45.7,64,0.64,0.15257114128058222,11.940000000000001,35,0.35
qfa-0-2020,33.41567201082358,0.015076054520426999,42.89,66,0.66,0.013350290464398073,9.720000000000002,34,0.34
qfa-0-2021,18.755188299386642,0.017803361627419016,49.510000000000005,71,0.71,0.016125403552887756,24.500000000000004,45,0.45
qfa-0-2023,28.243917846164443,0.015670647564856085,42.92,60,0.6,0.013742921489800183,14.970000000000002,27,0.27
qfa-0-2024,44.952456129713845,0.016207525014983272,42.36,66,0.66,0.015392911062002374,16.96,37,0.37
qfa-0-2025,47.34975696095421,0.015523002061215513,30.45,63,0.63,0.016119025858813946,26.35,43,0.43
qfa-0-2026,70.85013578484032,0.01610022838765757,41.220000000000006,67,0.67,0.01434112474675193,0.23000000000000034,34,0.34
qfa-0-2027,43.55984837146447,0.014706108366722401,41.95,65,0.65,0.01621605403235496,17.53,43,0.43
qfa-0-2028,55.21493852564364,0.01687916525593592,40.88,56,0.56,0.015767189972701517,11.7,35,0.35
qfa-0-2029,53.099235705190395,0.016346326590057275,46.88000000000001,66,0.66,0.0150172555873155,15.449999999999998,35,0.35
qfa-0-203,43.74857846143157,0.1485922343174329,44.88999999999999,68,0.68,0.12540881417929875,11.190000000000001,36,0.36
qfa-0-2030,52.36885651839485,0.013400566586239237,36.839999999999996,61,0.61,0.012441856470848433,-3.190000000000001,29,0.29
qfa-0-2031,47.512422386331785,0.016253529962504426,48.589999999999996,66,0.66,0.01591603613017726,2.0500000000000007,34,0.34
qfa-0-2032,16.611741513692323,0.015587198406086175,41.94,66,0.66,0.016318291579989624,19.18,43,0.43
qfa-0-2033,56.00504858737555,0.017833395921737095,42.800000000000004,64,0.64,0.015895039960652287,15.41,36,0.36
qfa-0-2034,35.804560122827915,0.01803543524055099,40.199999999999996,60,0.6,0.016576482748312867,5.8100000000000005,30,0.3
qfa-0-2035,39.49589914776802,0.015613731458004274,42.809999999999995,64,0.64,0.01479816808394476,16.23,37,0.37
qfa-0-2036,34.10497434776625,0.01596672259256493,42.510000000000005,66,0.66,0.014445862457426368,9.49,36,0.36
qfa-0-2037,59.38641968483511,0.01309757988098206,42.3,64,0.64,0.012623746946154693,10.32,36,0.36
qfa-0-2038,47.29649230356137,0.014448754127675486,54.63000000000001,65,0.65,0.012694562812535731,0.8899999999999999,30,0.3
qfa-0-2039,27.965652558660175,0.013605258680972367,47.91000000000001,66,0.66,0.015372401612199299,15.05,43,0.43
qfa-0-204,37.84676084826917,0.1501552584952562,37.7,60,0.6,0.14271447329070058,9.54,33,0.33
qfa-0-2041,55.33423086996807,0.017354786379505046,46.42,68,0.68,0.014924176053864749,13.550000000000002,27,0.27
qfa-0-2042,17.157798767263245,0.01524949842620619,47.17999999999999,69,0.69,0.013932754575476092,11.32,30,0.3
qfa-0-2043,43.306656069609424,0.014215542467288012,44.260000000000005,66,0.66,0.013725461105717901,18.18,37,0.37
qfa-0-2044,42.834308668697574,0.0168028852751733,43.17,62,0.62,0.015830979665388493,15.36,31,0.31
qfa-0-2045,37.698402698515224,0.01521108700371884,34.220000000000006,58,0.58,0.015372755245945047,14.540000000000001,41,0.41
qfa-0-2046,16.3870785342339,0.01604949235878174,40.42999999999999,61,0.61,0.015536195652402301,6.659999999999999,33,0.33
qfa-0-2047,60.39834060460698,0.013102583030350851,34.89,59,0.59,0.012877543936992603,8.940000000000001,38,0.38
qfa-0-2048,57.522979694170694,0.015095039553072297,49.06,72,0.72,0.013218159675836033,16.74,36,0.36
qfa-0-2049,41.90617873795955,0.013316046121956613,43.309999999999995,65,0.65,0.01425093924773918,6.09,37,0.37
qfa-0-205,41.21425537762719,0.1588574820755678,43.41,72,0.72,0.14387632801211042,20.75,37,0.37
qfa-0-2050,37.304766738259495,0.014873681268962208,33.94,60,0.6,0.013764842572075706,12.02,36,0.36
qfa-0-2051,21.402865650380967,0.016416620591345236,39.59,62,0.62,0.013945709430940187,3.1600000000000006,26,0.26
qfa-0-2052,37.02392040723047,0.017000856293146634,43.74000000000001,52,0.52,0.015201091942981197,17.979999999999997,40,0.4
qfa-0-2053,43.68850579472151,0.014019686677761777,39.97,55,0.55,0.013585581071146583,16.88,41,0.41
qfa-0-2054,47.803280671624094,0.015011090777274269,40.15,62,0.62,0.015023734348132377,19.080000000000002,42,0.42
qfa-0-2055,42.60738842141294,0.0159442524633285,43.73,62,0.62,0.01432177103378957,13.719999999999999,32,0.32
qfa-0-2056,42.72090824853106,0.015451881282229064,43.62,70,0.7,0.014327309444072251,24.07,43,0.43
qfa-0-2057,46.604176607317875,0.01649126519961599,41.89,66,0.66,0.013145434397816073,10.92,37,0.37
qfa-0-2058,48.30773522634014,0.014319757807845227,39.72,59,0.59,0.01520877668368413,18.380000000000003,41,0.41
qfa-0-206,48.743448110352794,0.11681416902837775,41.53,59,0.59,0.09340451737680946,11.84,35,0.35
qfa-0-2060,52.58059130093769,0.016960576963597818,42.8,64,0.64,0.016800544195924014,17.630000000000003,41,0.41
qfa-0-2061,51.785131417328664,0.01259615753249883,41.99,67,0.67,0.012694583414304553,15.64,41,0.41
qfa-0-2062,43.659772701965444,0.013389054381812695,48.60999999999999,64,0.64,0.012178651138200918,12.179999999999998,24,0.24
qfa-0-2063,11.737084865025219,0.015629661111595132,44.78,67,0.67,0.015068302219007384,16.62,36,0.36
qfa-0-2064,50.27703391433042,0.015258918963264399,35.86,59,0.59,0.014958778331214048,6.980000000000001,31,0.31
qfa-0-2065,70.76953480325838,0.012614913519265436,34.480000000000004,56,0.56,0.014488479051850517,11.66,32,0.32
qfa-0-2066,33.47745878874269,0.014162802017127421,41.61,60,0.6,0.01467638799484935,16.64,49,0.49
qfa-0-2067,60.06423983380539,0.01603057454243047,44.08,62,0.62,0.015312313141485892,20.93,39,0.39
qfa-0-2068,31.679861454412517,0.015908350498721087,34.51,58,0.58,0.014157331357066571,21.610000000000003,40,0.4
qfa-0-2069,42.45736686446685,0.014718342950829582,39.67999999999999,55,0.55,0.014627532316246427,31.059999999999995,45,0.45
qfa-0-207,37.93098118827801,0.15620789955441497,38.779999999999994,68,0.68,0.14319427085062206,9.790000000000001,28,0.28
qfa-0-2070,42.20958893206009,0.01490819357618045,52.7,70,0.7,0.01248941102126157,7.43,33,0.33
qfa-0-2071,40.02303172158353,0.0152648079103249,46.07,69,0.69,0.013332543522388043,11.27,34,0.34
qfa-0-2072,40.607088775554224,0.014467983222640932,45.3,70,0.7,0.012787306327338507,9.8,25,0.25
qfa-0-2073,40.9836670977515,0.0178881961075372,45.24,66,0.66,0.017062578464236092,10.12,29,0.29
qfa-0-2074,51.04856168737719,0.016495447166786838,38.959999999999994,61,0.61,0.014820279604004862,6.81,35,0.35
qfa-0-2075,57.67734147868374,0.013940932414914241,45.309999999999995,66,0.66,0.014073521149269649,-3.3600000000000003,28,0.28
qfa-0-2076,47.55965752587827,0.012116847698090743,42.35,72,0.72,0.011369363691213899,3.4800000000000004,31,0.31
qfa-0-2078,46.50270434901708,0.016123346747895707,29.779999999999994,62,0.62,0.015467406005334954,18.8,30,0.3
qfa-0-2079,47.86542692332199,0.014611554512864033,45.910000000000004,70,0.7,0.013188986893416691,18.76,38,0.38
qfa-0-208,50.036349245898336,0.16227380755337317,39.75,64,0.64,0.14428744978954472,5.679999999999999,24,0.24
qfa-0-2080,28.796962370060754,0.016547802371684652,40.43000000000001,63,0.63,0.014958705307338713,17.779999999999998,31,0.31
qfa-0-2081,18.42952223679844,0.015891145365931784,44.61,60,0.6,0.015398547162123865,19.44,35,0.35
qfa-0-2082,36.10093155755519,0.017654441469517314,51.14,77,0.77,0.015941648701302408,7.210000000000001,35,0.35
qfa-0-2083,18.63556923640981,0.01666929849194452,56.46,71,0.71,0.016058670642506136,24.38,41,0.41
qfa-0-2084,23.95464716456027,0.014333403329987605,48.63000000000001,62,0.62,0.01328917271632068,11.92,37,0.37
qfa-0-2085,47.42284973281445,0.014160265957273816,36.239999999999995,63,0.63,0.01371513406579683,13.88,32,0.32
qfa-0-2086,67.54491841239303,0.014182641761595421,33.1,56,0.56,0.011850880503032814,17.360000000000003,39,0.39
qfa-0-2087,46.016189786653754,0.009855172131198645,34.50999999999999,53,0.53,0.0077662346247016345,8.7,33,0.33
qfa-0-2088,53.14629337268637,0.01696014470917998,36.9,68,0.68,0.015659492853682466,1.4799999999999998,27,0.27
qfa-0-2089,52.36405932604923,0.01314056067427126,39.35,65,0.65,0.012777541658765679,24.900000000000002,49,0.49
qfa-0-209,53.297343709090626,0.15318422508681614,49.65,72,0.72,0.12101986588519528,10.419999999999998,35,0.35
qfa-0-2090,44.40715923020329,0.015928414535639448,41.480000000000004,72,0.72,0.015879172865350875,12.98,39,0.39
qfa-0-2091,37.82247592430003,0.016013477556878163,48.37,72,0.72,0.014483896898685353,10.310000000000002,32,0.32
qfa-0-2092,24.675950507424933,0.01633403506034089,43.970000000000006,65,0.65,0.014662888849861536,5.149999999999999,30,0.3
qfa-0-2093,15.893323657033005,0.016292768381554395,43.800000000000004,64,0.64,0.015885606757626184,17.45,32,0.32
qfa-0-2094,30.81611033916066,0.015286241130893266,39.08,62,0.62,0.014167702623080291,12.780000000000001,30,0.3
qfa-0-2096,35.630737655767184,0.01624568301799626,43.92,71,0.71,0.015247451520909294,13.770000000000001,38,0.38
qfa-0-2097,35.833951847152285,0.011690521849449818,37.82000000000001,55,0.55,0.010836204692435247,11.65,36,0.36
qfa-0-2098,62.96805111028434,0.014672793564135714,47.6,69,0.69,0.014244635313651017,12.180000000000001,37,0.37
qfa-0-2099,15.547279602193822,0.0156306968826566,36.86,55,0.55,0.015364167251451774,8.55,33,0.33
qfa-0-21,48.717072679835894,1.3435558152475835,48.8,75,0.75,1.3646118548104371,14.400000000000002,37,0.37
qfa-0-210,70.05117577893283,0.1677834288252547,40.74999999999999,67,0.67,0.149281746710669,16.310000000000002,40,0.4
qfa-0-2100,42.91312116672086,0.015149849893249745,36.66,52,0.52,0.014173950339647334,14.169999999999998,31,0.31
qfa-0-2101,50.2682683010832,0.015555383530636863,40.49,61,0.61,0.013127534627047965,18.080000000000005,40,0.4
qfa-0-2102,48.118427703494845,0.01485354003664065,36.120000000000005,54,0.54,0.013729761443404926,8.19,28,0.28
qfa-0-2103,33.09152477557851,0.015834700945609383,44.31,69,0.69,0.014612257992914653,11.459999999999999,34,0.34
qfa-0-2104,20.234036652013156,0.016037169210132183,43.85000000000001,69,0.69,0.014913069798462042,20.68,34,0.34
qfa-0-2105,25.74441264698581,0.013486643890959637,41.959999999999994,62,0.62,0.012927943468531993,13.780000000000001,36,0.36
qfa-0-2106,20.695985976396255,0.014201355569900787,49.19000000000001,66,0.66,0.01317036586575861,27.15,43,0.43
qfa-0-2107,18.785036287006626,0.018084387018104577,49.239999999999995,66,0.66,0.016625248871846146,21.809999999999995,40,0.4
qfa-0-2108,50.290224563098086,0.01331377288174991,36.489999999999995,58,0.58,0.011032891138400771,7.660000000000001,37,0.37
qfa-0-2109,51.27316823451113,0.0137917267335203,40.0,68,0.68,0.014178888991129249,9.91,30,0.3
qfa-0-211,50.88804492302637,0.15969124253037537,41.83,65,0.65,0.14469631176367376,14.879999999999999,34,0.34
qfa-0-2110,56.026777422566916,0.013035973237629192,32.04,55,0.55,0.0110409500792134,14.0,35,0.35
qfa-0-2111,16.82276547055301,0.01610235438935091,40.53000000000001,66,0.66,0.014080270033011776,5.039999999999999,31,0.31
qfa-0-2113,18.0253973363899,0.017432116371563514,44.57,68,0.68,0.01700329610776829,12.16,35,0.35
qfa-0-2114,32.34854477802102,0.016373474908479024,46.339999999999996,63,0.63,0.014067890806945283,10.43,31,0.31
qfa-0-2115,44.38616300216798,0.013858476121218011,47.989999999999995,66,0.66,0.012797377529860215,11.639999999999999,31,0.31
qfa-0-2116,36.04015417450515,0.014740193432588969,42.690000000000005,69,0.69,0.013553933299667486,28.01,35,0.35
qfa-0-2117,27.240022229930556,0.01598267893980643,42.940000000000005,59,0.59,0.013926649924958312,15.51,36,0.36
qfa-0-2118,15.186997053179626,0.015472663088138628,41.769999999999996,65,0.65,0.014586163773333494,17.669999999999998,41,0.41
qfa-0-2119,30.162862250993687,0.015604963282844159,42.290000000000006,63,0.63,0.0150391519846573,23.740000000000002,42,0.42
qfa-0-212,54.552677958191786,0.14151482645854602,43.360000000000014,68,0.68,0.12783404053261177,7.390000000000001,30,0.3
qfa-0-2120,49.279782860404595,0.013746133703698524,48.7,62,0.62,0.014116619396864052,14.560000000000002,34,0.34
qfa-0-2121,38.76749499736142,0.014019959770515539,41.77,60,0.6,0.013068801025751673,6.659999999999999,35,0.35
qfa-0-2122,36.456870769888944,0.01398227107040162,48.09,71,0.71,0.013301389538669564,14.62,35,0.35
qfa-0-2123,35.14502455025846,0.014835619732188934,40.56,66,0.66,0.013478771027700318,19.220000000000002,41,0.41
qfa-0-2124,22.899513753000228,0.013435648533931397,48.27,63,0.63,0.012674460646978738,23.82,37,0.37
