agent,convergence,rand_rpr,rand_ppg,rand_nwins,rand_winp,heur_rpr,heur_ppg,heur_nwins,heur_winp
qfa-1-2,47.3877699498181, 13.2105861490045, 11.2207, 1640, 0.656, 13.192323362503156, 3.3024999999999993, 881, 0.3524
qfa-1-20,44.782611754964016, 14.954261633465038, 10.589700000000004, 1571, 0.6284, 14.94610124167032, 3.5543000000000005, 917, 0.3668
qfa-1-21,39.382181867273275, 15.008668493706987, 10.902199999999995, 1604, 0.6416, 15.000617947196188, 3.6204999999999985, 905, 0.362
qfa-1-22,53.88019112119163, 15.070231142736056, 10.5437, 1612, 0.6448, 15.06192607731901, 3.629800000000001, 919, 0.3676
qfa-1-23,45.86493352183565, 15.127556829300865, 11.025600000000004, 1595, 0.638, 15.119170135378988, 3.4449, 894, 0.3576
qfa-1-24,45.435702722740665, 15.1802487137555, 10.82070000000001, 1639, 0.6556, 15.17323310907784, 3.7511000000000005, 882, 0.3528
qfa-1-25,34.80058759744669, 15.236195745836346, 10.618799999999995, 1611, 0.6444, 15.227964773193412, 3.1658999999999993, 873, 0.3492
qfa-1-26,38.690991973010696, 15.28999534341646, 11.199899999999998, 1659, 0.6636, 15.281834081446563, 3.8846000000000003, 909, 0.3636
qfa-1-27,56.491490836946745, 15.334617546216439, 10.542399999999995, 1618, 0.6472, 15.328895731014681, 3.8709000000000002, 919, 0.3676
qfa-1-28,43.36775226254992, 15.378310173508723, 10.7022, 1602, 0.6408, 15.369974533590225, 3.7833000000000014, 901, 0.3604
qfa-1-3,38.10047015148168, 13.357037167415267, 10.862600000000002, 1621, 0.6484, 13.345088889909896, 3.5470000000000006, 908, 0.3632
qfa-1-4,42.38274819734614, 13.503262407392915, 10.694199999999997, 1607, 0.6428, 13.49132864788384, 3.635799999999999, 859, 0.3436
qfa-1-5,48.328355919268624, 13.639655486658137, 10.580699999999997, 1589, 0.6356, 13.624574880321061, 3.278100000000001, 856, 0.3424
qfa-1-6,35.105029460195595, 13.758750893109445, 11.223700000000001, 1695, 0.678, 13.747080502331464, 2.9002000000000017, 872, 0.3488
qfa-1-7,38.039605146449375, 13.862062037738301, 10.7117, 1598, 0.6392, 13.852311984829447, 3.469199999999999, 862, 0.3448
qfa-1-8,34.85294720171364, 13.963146588726978, 10.628099999999996, 1602, 0.6408, 13.952971679135416, 3.2836999999999965, 867, 0.3468
qfa-3-1,48.374439303848774, 13.241086700360606, 10.826099999999995, 1632, 0.6528, 13.225987940365028, 2.7447999999999984, 819, 0.3276
qfa-3-10,52.15869403952454, 14.465542712242204, 10.803400000000002, 1645, 0.658, 14.454259960115445, 3.140500000000001, 871, 0.3484
qfa-3-11,34.20191047274175, 14.568999334696034, 10.398700000000002, 1588, 0.6352, 14.55906491993412, 3.3978999999999995, 876, 0.3504
qfa-3-12,36.01593957663546, 14.65963424556224, 10.655899999999995, 1578, 0.6312, 14.648723231188, 3.1167999999999996, 847, 0.3388
qfa-3-13,30.501274939080574, 14.755998509666513, 11.106899999999998, 1602, 0.6408, 14.74434171436128, 3.3475999999999995, 861, 0.3444
qfa-3-14,34.4430915406584, 14.854149980430766, 10.811900000000001, 1586, 0.6344, 14.840029515593786, 3.3279999999999985, 863, 0.3452
qfa-3-15,42.76987538594005, 14.935387134528225, 10.997200000000003, 1628, 0.6512, 14.926910210151952, 3.440700000000001, 906, 0.3624
qfa-3-16,49.76341049587186, 15.024819084589781, 10.984800000000007, 1647, 0.6588, 15.0121092443324, 3.412700000000001, 865, 0.346
qfa-3-17,41.503521259827124, 15.10523757811658, 11.000800000000003, 1644, 0.6576, 15.09712507569375, 3.4555999999999996, 896, 0.3584
qfa-3-18,26.85006853900874, 15.182060908086358, 10.9985, 1628, 0.6512, 15.169315855019754, 3.3690999999999995, 891, 0.3564
qfa-3-19,36.76780734170042, 15.26175789545049, 10.889900000000003, 1625, 0.65, 15.251619699737693, 3.1370999999999984, 885, 0.354
qfa-3-2,46.59938169073262, 13.399742391655964, 10.827800000000002, 1604, 0.6416, 13.386688480577396, 3.5111000000000003, 909, 0.3636
qfa-3-20,34.39487420120431, 15.328428174574293, 10.544500000000003, 1611, 0.6444, 15.323307343111324, 3.7628000000000013, 917, 0.3668
qfa-3-21,40.97763272021087, 15.395658413167693, 10.523200000000001, 1608, 0.6432, 15.389267426182384, 3.8844, 891, 0.3564
qfa-3-22,43.697122389359166, 15.463402548059191, 10.881299999999996, 1598, 0.6392, 15.452947449362252, 3.6666, 890, 0.356
qfa-3-23,47.606490193225945, 15.534350692957405, 10.740999999999996, 1624, 0.6496, 15.525090001415952, 2.7539000000000002, 834, 0.3336
qfa-3-24,48.69987508817394, 15.60259002522381, 10.720900000000004, 1633, 0.6532, 15.594045075965107, 3.6803999999999997, 898, 0.3592
qfa-3-25,39.18218747971756, 15.668245026684646, 10.579699999999997, 1600, 0.64, 15.658492678540549, 3.6933, 911, 0.3644
qfa-3-26,35.38507591290678, 15.725822489827536, 10.968700000000002, 1629, 0.6516, 15.717168361454696, 3.1411000000000007, 853, 0.3412
qfa-3-27,42.39230609290502, 15.778292852677215, 10.810500000000001, 1597, 0.6388, 15.768635172118996, 3.5239000000000003, 870, 0.348
qfa-3-28,33.62625657042716, 15.837748072473696, 10.838099999999995, 1599, 0.6396, 15.83147624942802, 3.7525, 934, 0.3736
qfa-3-3,46.558062074265855, 13.566165663597229, 10.256799999999998, 1596, 0.6384, 13.555904249478235, 3.4501, 872, 0.3488
qfa-3-4,34.43633542196157, 13.711903008901418, 10.877000000000002, 1634, 0.6536, 13.701178622425363, 3.7983000000000002, 924, 0.3696
qfa-3-5,43.59303301611956, 13.857499486881252, 10.710400000000003, 1593, 0.6372, 13.846553362357156, 3.8021, 912, 0.3648
qfa-3-6,31.149627940873867, 13.99414494292606, 10.619100000000001, 1619, 0.6476, 13.980719147189276, 3.292700000000001, 877, 0.3508
qfa-3-7,29.56115307889886, 14.117690407578296, 11.012800000000002, 1628, 0.6512, 14.105343215099275, 3.0916, 863, 0.3452
qfa-3-8,39.44315492311653, 14.241813513002626, 10.723699999999997, 1609, 0.6436, 14.225432278832002, 3.074300000000002, 861, 0.3444
qfa-3-9,55.17221204090658, 14.361035812171819, 10.924199999999995, 1640, 0.656, 14.34697839004746, 3.0158000000000005, 834, 0.3336
